steps,rewards
40,40.04863224383443
52,12.017526781931522
134,82.10529263168574
177,43.045443957299
187,10.019117276370524
200,13.019721570983528
211,11.023000101093203
223,12.020311099942774
250,27.035469929873944
263,13.024571481812744
272,9.025903450883925
285,13.0172962336801
297,12.02477734843269
315,18.031655124202373
324,9.026574439555407
340,16.02589001301676
361,21.02783831674606
378,17.02787573141977
388,10.018664980866015
398,10.021380266733468
420,22.030875622853635
431,11.021060592401772
450,19.028424801770598
464,14.025955934543164
477,13.018311952799557
490,13.026261896453798
505,15.031315244827418
518,13.023433953057975
528,10.021729563735425
541,13.021061003953218
552,11.030897204205395
565,13.027540767379106
575,10.018612190242859
584,9.025713509880006
597,13.030327331647278
607,10.02814021129161
618,11.018597722519191
628,10.029278119187802
641,13.023532507661729
650,9.023720681108534
659,9.02592643983662
668,9.020294896047563
678,10.026607144344599
688,10.022790818847717
699,11.026166013255715
708,9.018844694644212
721,13.027112013939766
735,14.026117705926296
745,10.028728921618313
754,9.021149772778152
763,9.021599015779794
775,12.033106588292867
786,11.022510455641893
798,12.019104085769504
825,27.071545873954896
839,14.018137760926036
849,10.031970933265983
859,10.016978471446782
869,10.021899105422198
882,13.041298483125864
895,13.02859354969114
904,9.02499164547771
914,10.031124997418372
925,11.027471062820405
937,12.032504987623545
947,10.030371099151672
957,10.031410545203835
967,10.025604267418384
982,15.03586767623201
993,11.02630920903757
1002,9.026661888882519
1014,12.032727292366324
1027,13.028553389571607
1040,13.02304560225457
1049,9.01803663847968
1057,8.015513340011239
1067,10.025278183072807
1079,12.019879937171934
1090,11.029515664651987
1109,19.021124137099836
1118,9.016728824377061
1128,10.024814679007974
1139,11.021477903425692
1150,11.022668769489975
1161,11.019147081300616
1170,9.017962377425283
1188,18.030564491637055
1212,24.053734761197124
1222,10.017513771448284
1230,8.015913876704872
1240,10.024016538728027
1250,10.024958849325776
1284,34.071421697549525
1293,9.015916740056126
1301,8.015559721551835
1327,26.05495652342216
1336,9.019787852931767
1346,10.019783545471727
1367,21.039241660665724
1376,9.019368843734263
1404,28.04521572282538
1414,10.017267826292665
1440,26.035550172626976
1449,9.018216266389935
1459,10.020704935397955
1483,24.043044613674283
1493,10.022937901783733
1502,9.015691077429803
1512,10.02409069566056
1521,9.019159176107497
1531,10.017390253208578
1541,10.024988892208786
1554,13.020723372511563
1565,11.024267555959524
1575,10.020716338418424
1585,10.01131445467472
1594,9.018278917390854
1603,9.013457700517028
1623,20.042113982886075
1633,10.02226529167965
1644,11.02439782693982
1654,10.01717261215672
1673,19.032350374199453
1682,9.019049154687671
1692,10.02313641849905
1702,10.01901103630662
1712,10.020290919672698
1721,9.018560133781286
1731,10.020255831349642
1741,10.022054371796548
1750,9.015747244283556
1778,28.037127819936725
1788,10.020969729591158
1798,10.022322126477956
1807,9.018470395728945
1816,9.016053834557532
1825,9.013648459035903
1835,10.019989386759697
1850,15.017513749189675
1860,10.020141339302063
1870,10.017438068892806
1879,9.018397719226778
1890,11.012326857168226
1899,9.020006917603313
1907,8.014517276734113
1916,9.018590601719916
1924,8.015691471844912
1933,9.01614344799891
1943,10.023091780673711
1953,10.017090569250287
1963,10.024323698040098
1972,9.02018357012421
1980,8.014136679749935
1990,10.024312098231166
2001,11.029701291397213
2011,10.022577591892333
2026,15.017181418929248
2035,9.016568777430802
2045,10.016939811455085
2076,31.04755845158361
2102,26.022170118708168
2114,12.009845203207806
2126,12.011613680049777
2138,12.01059595970437
2147,9.00990013498813
2160,13.013081573462113
2176,16.013186709024012
2186,10.013536091428254
2210,24.023090113326905
2228,18.014864596631377
2241,13.011405492341144
2276,35.02946365810931
2287,11.013292448967695
2362,75.08460099040532
2433,71.07153303036469
2518,85.08458559098655
2605,87.08874604781155
2675,70.06847524396147
2743,68.0676378919743
2805,62.07183213932441
2817,12.013696405151858
2895,78.08067629458382
2975,80.08669056277725
3056,81.09301651651042
3137,81.06950193047523
3228,91.07510740878061
3247,19.014256328437472
3274,27.02929008868523
3363,89.07353140679187
3444,81.07493739821952
3530,86.07053944994695
3628,98.07718895627187
3694,66.05549276531677
3780,86.08162065003995
3877,97.08787145363172
3890,13.009899265971034
3992,102.08535314383923
4070,78.06643867795358
4187,117.0821697790176
4312,125.09019667119715
4412,100.07613158980384
4509,97.07429534522818
